Date,AGTHX,FCNTX,FDRXX,FGTXX,FRGXX,FXAIX,IVV,OGVXX,SPAXX,SPY,TFDXX,TSTXX,VFFSX,VFIAX,VGTSX,VIIIX,VINIX,VITSX,VMFXX,VSMPX,VTBIX,VTBNX,VTSAX,VTSMX,WFFXX
2020-04-23,47.84312438964844,12.970000267028809,,,,96.67401123046875,276.3471374511719,,,275.5747375488281,,,135.1400604248047,255.0767822265625,13.744773864746094,246.51104736328125,246.5189666748047,67.13050842285156,,125.87834930419922,11.28907585144043,11.285165786743164,67.12528991699219,67.14440155029297,
2020-04-24,48.37183380126953,13.149999618530273,,,,98.0187759399414,280.21624755859375,,,279.4159240722656,,,137.02423095703125,258.6387939453125,13.803553581237793,249.94482421875,249.96299743652344,68.0785140991211,,127.6557388305664,11.28907585144043,11.285165786743164,68.06348419189453,68.0931625366211,
2020-04-27,48.85066604614258,13.220000267028809,,,,99.4631576538086,284.4505920410156,,,283.4446716308594,,,139.0366973876953,262.4475402832031,14.019082069396973,253.6252899169922,253.6438446044922,69.30301666259766,,129.94659423828125,11.249637603759766,11.24574089050293,69.28807830810547,69.3186264038086,
2020-04-28,48.1623420715332,13.0,,,,98.94517517089844,282.9207458496094,,,282.1412353515625,,,138.31655883789062,261.0858459472656,14.126845359802246,252.30307006835938,252.32150268554688,69.0363998413086,,129.46275329589844,11.279216766357422,11.275309562683105,69.03130340576172,69.06168365478516,
2020-04-29,49.53898239135742,13.420000076293945,,,,101.57494354248047,290.31353759765625,,,289.52728271484375,,,141.99620056152344,268.03240966796875,14.47952651977539,259.0226135253906,259.04180908203125,71.04103088378906,,133.22488403320312,11.279216766357422,11.275309562683105,71.03607177734375,71.06790924072266,
2020-04-30,49.489105224609375,13.470000267028809,,,,100.64854431152344,287.3820495605469,,,286.83160400390625,,,140.6940155029297,265.5655822753906,14.273795127868652,256.6446228027344,256.6536560058594,70.1917724609375,,131.62522888183594,11.291071891784668,11.28715991973877,70.186767578125,70.20809936523438,
2020-05-01,48.232173919677734,13.130000114440918,,,,97.82951354980469,279.85107421875,,,279.2381591796875,,,136.7578887939453,258.1454162597656,13.970098495483398,249.47120666503906,249.4794464111328,68.14764404296875,,127.78409576416016,11.300949096679688,11.29703426361084,68.13261413574219,68.16233825683594,
2020-05-04,48.800785064697266,13.270000457763672,,,,98.24787902832031,280.9367980957031,,,280.0083923339844,,,137.33993530273438,259.24072265625,13.901520729064941,250.5269775390625,250.5452117919922,68.4537582397461,,128.37655639648438,11.291071891784668,11.28715991973877,68.4486312866211,68.47858428955078,
2020-05-05,49.30954360961914,13.420000076293945,,,,99.13442993164062,283.4142150878906,,,282.595458984375,,,138.58290100097656,261.5792541503906,13.97989559173584,252.79644775390625,252.80503845214844,69.10551452636719,,129.5812225341797,11.271313667297363,11.267409324645996,69.10043334960938,69.12097930908203,
2020-05-06,49.319515228271484,13.449999809265137,,,,98.45706939697266,281.5487365722656,,,280.6798400878906,,,137.62599182128906,259.77349853515625,13.921113967895508,251.04994201660156,251.05836486816406,68.67101287841797,,128.7616729736328,11.241678237915039,11.237783432006836,68.65602111816406,68.6861343383789,
